61.02,32.647
60.499,32.782
61.495,32.913
64.038,33.034
66.319,33.151
66.857,33.269
66.1,33.393
64.6,33.526
62.199,33.66
58.987,33.778
56.27,33.876
54.257,33.974
52.542,34.085
51.802,34.206
52.924,34.331
55.969,34.452
59.972,34.557
62.049,34.654
61.444,34.759
60.259,34.874
60.142,35.002
61.005,35.135
62.36,35.266
63.35,35.388
62.701,35.498
60.894,35.597
59.003,35.69
57.364,35.784
55.517,35.89
52.951,36.018
49.736,36.159
46.78,36.288
45.143,36.385
45.298,36.444
47.343,36.479
50.212,36.513
52.553,36.561
53.897,36.627
54.201,36.716
54.295,36.826
56.257,36.945
60.667,37.061
65.299,37.173
67.511,37.284
67.401,37.401
65.464,37.531
62.127,37.678
58.331,37.83
54.863,37.967
51.99,38.088
50.406,38.197
51.098,38.295
54.25,38.386
58.882,38.47
63.507,38.556
66.97,38.653
68.65,38.759
68.888,38.87
68.198,38.99
67.824,39.12
68.178,39.261
68.21,39.42
67.06,39.598
65.585,39.782
63.935,39.956
61.403,40.113
58.191,40.24
54.634,40.334
51.615,40.4
49.635,40.449
49.182,40.488
50.433,40.531
52.478,40.594
54.72,40.678
55.998,40.768
56.064,40.853
56.013,40.934
56.76,41.019
58.062,41.114
59.102,41.221
60.19,41.336
61.985,41.451
64.446,41.566
66.851,41.692
68.653,41.832
69.822,41.979
70.309,42.127
69.455,42.27
67.573,42.408
65.486,42.541
63.279,42.672
61.039,42.807
59.385,42.941
58.732,43.068
58.444,43.185
59.051,43.297
61.14,43.406
64.051,43.508
66.18,43.603
66.873,43.698
66.242,43.804
63.898,43.924
60.8,44.051
58.165,44.174
55.74,44.29
52.926,44.405
50.445,44.52
49.339,44.636
50.872,44.736
55.286,44.806
60.878,44.847
66.409,44.881
69.739,44.947
68.771,45.053
64.578,45.188
60.242,45.331
57.594,45.471
57.065,45.6
58.095,45.722
59.069,45.833
58.883,45.942
57.734,46.06
55.865,46.182
53.509,46.29
51.432,46.373
50.464,46.43
51.649,46.473
55.295,46.516
58.414,46.562
58.573,46.616
56.213,46.686
53.174,46.779
51.438,46.888
51.798,47
54.516,47.102
57.477,47.201
58.543,47.304
57.816,47.403
56.199,47.49
54.942,47.571
55.302,47.66
57.154,47.761
59.517,47.865
62.215,47.962
64.671,48.056
65.669,48.15
64.582,48.241
62.212,48.329
60.579,48.419
60.751,48.517
62.137,48.626
62.604,48.744
60.898,48.868
57.446,48.992
53.787,49.108
52.335,49.21
53.743,49.3
56.634,49.376
58.924,49.439
58.631,49.505
55.791,49.579
52.08,49.653
49.342,49.713
48.349,49.757
49.412,49.794
52.693,49.839
56.486,49.903
59.596,49.985
62.28,50.082
65.068,50.19
67.9,50.306
69.241,50.429
68.088,50.563
65.732,50.709
64.308,50.862
63.9,51.009
63.604,51.135
63.41,51.243
63.952,51.342
65.801,51.439
68.343,51.536
70.093,51.631
69.532,51.728
66.421,51.835
61.799,51.96
58.015,52.101
56.612,52.237
56.955,52.353
57.809,52.442
58.679,52.513
58.868,52.581
58.947,52.657
59.887,52.741
61.712,52.836
63.482,52.945
64.041,53.051
62.694,53.133
59.551,53.201
55.592,53.27
53.55,53.347
55.208,53.434
58.801,53.533
62.44,53.642
65.475,53.758
66.794,53.874
66.099,53.987
64.774,54.095
64.104,54.202
63.596,54.306
62.14,54.405
59.264,54.493
56.323,54.568
54.632,54.638
54.286,54.717
54.578,54.818
54.591,54.929
54.653,55.033
55.546,55.127
57.878,55.224
62.562,55.322
68.288,55.412
72.214,55.493
74.042,55.577
74.705,55.675
75.336,55.789
76.523,55.916
77.638,56.055
77.273,56.2
74.269,56.346
68.994,56.491
63.327,56.631
59.091,56.761
56.693,56.872
55.147,56.955
54.649,57.014
55.76,57.068
58.063,57.128
60.999,57.195
63.454,57.27
63.965,57.355
62.236,57.448
59.633,57.546
57.402,57.654
55.723,57.766
55.295,57.868
56.684,57.951
59.344,58.024
62.817,58.098
66.014,58.177
67.814,58.256
67.93,58.33
67.682,58.405
67.574,58.497
66.455,58.613
64.903,58.747
63.583,58.893
62.312,59.034
60.816,59.152
58.621,59.236
56.569,59.291
55.859,59.328
57.61,59.367
61.453,59.424
65.568,59.507
67.907,59.606
68.079,59.715
66.136,59.826
63.147,59.934
60.795,60.035
60.229,60.122
61.854,60.196
64.707,60.264
66.754,60.341
67.316,60.435
66.705,60.55
65.143,60.675
63.589,60.788
62.428,60.878
61.657,60.957
61.506,61.046
60.857,61.144
59.038,61.239
56.771,61.324
54.3,61.403
51.591,61.484
49.474,61.561
48.64,61.636
49.556,61.709
51.407,61.77
53.314,61.808
54.909,61.826
55.755,61.84
56.041,61.875
56.057,61.941
56.341,62.028
57.366,62.119
58.552,62.201
59.934,62.267
61.829,62.321
64.068,62.365
66.332,62.415
68.843,62.479
71.481,62.561
72.826,62.66
71.791,62.769
69.462,62.891
67.329,63.035
65.746,63.191
64.848,63.346
64.276,63.491
63.539,63.617
62.958,63.719
62.903,63.804
63.482,63.884
65.027,63.96
67.402,64.033
69.417,64.107
70.243,64.184
69.438,64.275
67.058,64.387
63.58,64.518
60.754,64.644
59.471,64.744
58.585,64.819
56.457,64.879
53.585,64.938
51.108,65.005
48.739,65.072
46.45,65.121
45.749,65.149
46.896,65.163
49.145,65.173
51.436,65.196
52.694,65.234
53.301,65.285
54.478,65.35
57.034,65.431
60.54,65.524
64.322,65.62
67.422,65.72
68.109,65.825
65.611,65.932
60.843,66.027
54.762,66.098
48.7,66.144
44.795,66.17
44.2,66.194
46.373,66.223
50.261,66.247
55.005,66.268
59.98,66.299
63.885,66.346
65.839,66.411
65.705,66.489
64.46,66.562
63.377,66.627
62.692,66.697
61.866,66.785
59.797,66.888
56.582,66.995
53.373,67.091
50.892,67.173
49.311,67.247
48.893,67.309
50.018,67.353
52.767,67.387
56.293,67.419
59.329,67.463
61.782,67.53
63.018,67.618
62.004,67.717
59.379,67.812
56.982,67.889
55.896,67.949
55.892,67.999
56.712,68.057
57.927,68.128
58.084,68.202
56.991,68.27
55.303,68.323
52.683,68.355
50.271,68.381
49.844,68.407
51.611,68.436
54.21,68.486
56.572,68.565
57.991,68.663
57.694,68.768
56.788,68.87
56.863,68.957
57.147,69.034
56.923,69.102
56.702,69.164
56.697,69.218
56.044,69.265
54.402,69.301
52.397,69.329
51.344,69.353
52.302,69.389
54.944,69.442
58.444,69.499
61.569,69.557
63.715,69.624
64.209,69.704
63.205,69.807
61.695,69.928
60.726,70.046
60.32,70.151
60.524,70.245
61.519,70.326
63.042,70.39
62.633,70.441
59.511,70.482
55.741,70.522
53.41,70.563
53.444,70.614
54.877,70.678
55.533,70.75
54.371,70.825
52.718,70.889
52.26,70.929
52.35,70.96
50.964,70.998
48.235,71.042
45.932,71.086
44.983,71.123
45.271,71.149
46.233,71.17
48.082,71.188
50.858,71.199
54.114,71.208
56.453,71.219
57.264,71.237
57.768,71.273
59.71,71.333
63.573,71.416
67.531,71.511
70.368,71.611
71.587,71.715
70.818,71.827
68.644,71.948
66.377,72.062
64.471,72.163
63.432,72.258
62.917,72.347
62.073,72.432
60.423,72.518
58.945,72.606
58.587,72.696
58.834,72.786
59.734,72.871
61.514,72.954
63.513,73.041
64.54,73.13
65.177,73.213
66.615,73.288
68.112,73.362
68.343,73.44
66.557,73.522
63.593,73.6
60.975,73.668
59.435,73.729
58.429,73.792
57.646,73.858
58.044,73.923
59.662,73.987
61.531,74.047
62.773,74.107
62.421,74.165
60.877,74.214
59.333,74.266
58.561,74.334
58.74,74.405
59.473,74.465
60.178,74.514
61.26,74.568
62.657,74.637
63.271,74.716
61.929,74.798
59.113,74.872
56.316,74.931
54.862,74.98
55.151,75.028
56.138,75.077
56.561,75.121
56.902,75.161
58.068,75.197
59.998,75.235
62.015,75.277
63.378,75.331
63.747,75.396
62.867,75.465
60.466,75.533
57.835,75.601
57.05,75.671
58.419,75.751
60.955,75.846
63.445,75.94
65.019,76.025
65.64,76.105
65.434,76.194
64.351,76.293
63.304,76.395
62.779,76.499
62.384,76.602
61.337,76.693
59.064,76.763
55.687,76.808
52.86,76.835
52.445,76.857
53.949,76.886
55.735,76.923
57.47,76.965
58.858,77.019
59.285,77.089
59.013,77.164
59.065,77.23
60.445,77.29
62.875,77.347
65.522,77.404
68.079,77.461
70.904,77.517
74.22,77.568
77.354,77.617
78.678,77.681
77.163,77.774
72.84,77.89
67.065,78.016
62.348,78.137
59.732,78.246
58.685,78.331
58.939,78.396
60.157,78.456
61.214,78.524
60.865,78.603
59.36,78.691
57.683,78.783
57.544,78.868
59.855,78.943
63.586,79.01
66.889,79.068
68.027,79.124
66.071,79.181
62.459,79.235
59.177,79.286
57.062,79.346
56.924,79.417
59.028,79.497
62.713,79.582
66.776,79.67
70.378,79.759
72.002,79.841
69.968,79.91
65.124,79.964
60.096,80.005
56.477,80.041
53.374,80.081
50.17,80.125
48.181,80.168
47.79,80.203
47.463,80.228
46.985,80.239
47.827,80.243
50.432,80.247
53.882,80.257
57.713,80.273
62.307,80.3
67.541,80.337
71.728,80.383
72.637,80.439
70.774,80.511
67.559,80.605
63.968,80.722
60.762,80.85
57.883,80.981
55.343,81.1
54.158,81.188
54.908,81.243
56.37,81.271
56.872,81.279
55.823,81.286
54.025,81.303
52.934,81.322
53.404,81.333
55.149,81.341
57.351,81.361
59.241,81.402
59.689,81.462
58.945,81.537
58.22,81.613
58.071,81.68
58.055,81.739
58.057,81.798
58.187,81.86
58.437,81.921
59.844,81.976
62.37,82.029
64.279,82.075
65.042,82.116
65.369,82.168
64.084,82.234
60.583,82.305
56.127,82.371
52.803,82.422
51.85,82.454
53.975,82.477
58.168,82.498
61.473,82.528
61.939,82.573
60.04,82.63
57.812,82.694
57.291,82.752
58.703,82.799
61.014,82.843
63.012,82.892
63.659,82.956
63.576,83.034
64.34,83.119
65.794,83.193
66.352,83.241
65.49,83.276
63.116,83.311
59.999,83.346
57.527,83.385
56.873,83.441
58.288,83.52
60.057,83.615
60.056,83.71
58.257,83.786
55.635,83.847
53.018,83.9
50.541,83.939
48.534,83.951
47.912,83.937
50.475,83.907
56.412,83.892
63.365,83.915
68.157,83.977
69.816,84.069
69.162,84.177
66.667,84.295
62.477,84.41
57.94,84.509
54.836,84.582
53.58,84.625
54.283,84.638
56.627,84.636
59.94,84.64
62.798,84.659
63.432,84.698
61.522,84.751
58.667,84.812
56.324,84.875
55.146,84.925
54.908,84.953
54.553,84.952
53.311,84.935
52.217,84.931
52.468,84.963
53.875,85.028
55.497,85.103
56.652,85.164
57.37,85.207
58.14,85.243
59.845,85.283
62.786,85.336
66.327,85.406
69.012,85.489
69.924,85.573
68.879,85.653
65.698,85.726
61.774,85.789
58.205,85.83
54.965,85.854
52.18,85.877
50.583,85.91
51.389,85.957
54.51,86.015
58.699,86.073
63.005,86.126
66.206,86.168
68.117,86.198
68.377,86.231
66.357,86.275
61.86,86.331
55.826,86.389
51.667,86.441
51.805,86.481
55.559,86.515
61.071,86.555
66.85,86.609
71.903,86.688
74.879,86.788
74.903,86.891
72.74,86.974
69.878,87.045
67.168,87.124
65.129,87.215
64.043,87.312
64.326,87.416
65.845,87.52
67.514,87.617
67.799,87.697
66.325,87.748
64.019,87.762
61.512,87.753
58.479,87.745
55.752,87.76
54.438,87.8
54.521,87.865
55.088,87.949
55.571,88.036
56.127,88.108
56.806,88.16
57.796,88.199
59.264,88.226
60.68,88.246
61.231,88.273
61.195,88.311
60.921,88.357
60.517,88.404
59.889,88.449
59.09,88.489
58.429,88.514
58.081,88.53
58.784,88.554
60.69,88.598
62.926,88.655
64.505,88.716
65.155,88.773
64.405,88.83
61.784,88.901
57.918,88.977
54.652,89.039
53.343,89.073
53.896,89.08
55.721,89.075
58.133,89.078
60.124,89.107
61.009,89.162
60.461,89.23
58.997,89.303
57.566,89.366
56.63,89.42
56.301,89.465
56.479,89.493
57.337,89.503
59.22,89.506
61.973,89.524
64.348,89.566
65.832,89.615
66.933,89.662
66.899,89.709
64.328,89.764
59.441,89.822
54.946,89.866
53.449,89.897
54.929,89.922
58.499,89.955
63.332,89.999
68.899,90.05
74.056,90.12
76.47,90.219
73.932,90.338
67.371,90.453
60.013,90.541
55.031,90.599
53.078,90.634
53.751,90.658
56.694,90.681
60.021,90.701
61.896,90.725
62.478,90.758
62.26,90.798
61.161,90.845
59.103,90.903
56.845,90.971
55.577,91.039
56.021,91.086
58.169,91.111
61.043,91.129
63.004,91.162
63.008,91.215
61.621,91.271
59.953,91.32
59.094,91.366
59.109,91.406
59.449,91.438
60.334,91.464
61.896,91.49
63.222,91.514
63.973,91.543
64.137,91.586
63.138,91.648
61.344,91.721
60.287,91.794
61.467,91.861
64.97,91.918
68.936,91.956
71.815,91.971
72.798,91.984
71.437,92.024
67.699,92.106
63.019,92.208
59.512,92.304
58.036,92.373
57.757,92.419
58.328,92.451
59.006,92.479
58.373,92.506
56.579,92.534
54.522,92.572
52.584,92.622
50.659,92.687
49.244,92.75
49.062,92.794
49.449,92.81
49.592,92.792
49.895,92.754
50.372,92.723
50.521,92.709
50.622,92.711
51.29,92.721
52.173,92.738
53.66,92.759
56.051,92.788
59.32,92.826
63.141,92.866
66.149,92.904
67.63,92.944
68.095,92.98
68.702,93.004
69.354,93.021
69.366,93.053
68.47,93.112
66.787,93.189
64.461,93.263
61.759,93.324
59.532,93.376
58.022,93.43
57.561,93.487
58.986,93.55
61.587,93.618
63.594,93.691
65.039,93.768
66.256,93.85
66.826,93.928
66.713,93.997
65.966,94.059
64.551,94.113
63.541,94.17
63.654,94.226
64.083,94.281
63.759,94.334
62.393,94.387
60.803,94.431
59.628,94.463
58.835,94.484
58.002,94.508
57.562,94.54
58.182,94.572
59.134,94.595
59.274,94.602
58.223,94.593
57.229,94.587
56.928,94.601
56.818,94.642
56.697,94.694
56.661,94.742
57.716,94.781
60.143,94.813
63.396,94.853
66.712,94.91
69.021,94.988
69.606,95.07
69.243,95.148
69.12,95.219
69.184,95.28
68.105,95.327
64.829,95.364
59.794,95.393
55.621,95.428
53.732,95.48
53.657,95.538
53.93,95.588
54.437,95.622
56.069,95.639
58.997,95.65
62.474,95.671
65.036,95.705
65.477,95.75
63.218,95.807
58.728,95.867
53.634,95.925
50.309,95.972
50.75,96.001
55.034,96.014
60.689,96.02
65.724,96.025
69.553,96.047
71.952,96.088
73.025,96.136
73.426,96.182
73.966,96.227
74.231,96.284
73.79,96.357
72.358,96.444
69.252,96.535
64.79,96.616
60.19,96.682
56.005,96.73
52.119,96.763
49.031,96.786
48.566,96.798
51.733,96.8
57.304,96.804
63.352,96.819
67.545,96.85
68.622,96.905
66.963,96.972
63.995,97.029
61.152,97.064
59.334,97.09
58.838,97.12
59.453,97.161
60.657,97.218
62.017,97.284
62.927,97.344
64.148,97.39
66.815,97.427
70.126,97.466
72.546,97.513
72.969,97.568
71.459,97.63
69.937,97.696
70.226,97.761
72.164,97.82
72.753,97.889
70.444,97.976
66.654,98.062
63.22,98.125
62.609,98.163
65.361,98.191
69.387,98.226
71.297,98.28
69.776,98.366
65.939,98.475
61.234,98.575
57.091,98.635
54.78,98.649
53.998,98.634
53.965,98.614
55.026,98.594
56.761,98.584
58.179,98.586
59.217,98.603
60.09,98.632
60.958,98.67
62.243,98.721
63.916,98.781
66.615,98.852
69.951,98.931
72.209,99.015
71.431,99.093
68.253,99.16
64.7,99.218
61.383,99.273
58.538,99.314
56.469,99.322
55.118,99.3
54.313,99.272
54.927,99.25
57.486,99.243
61.212,99.255
64.568,99.272
66.094,99.29
65.196,99.314
62.21,99.342
58.606,99.371
56.482,99.404
56.364,99.435
58.041,99.463
61.563,99.496
65.38,99.544
67.834,99.617
68.761,99.701
69.026,99.77
70.019,99.818
72.239,99.857
74.687,99.907
75.512,99.983
73.6,100.08
68.902,100.19
62.441,100.29
56.066,100.37
51.048,100.41
47.45,100.42
45.996,100.39
47.241,100.36
50.351,100.34
54.435,100.33
58.475,100.33
62.338,100.34
65.825,100.38
68.144,100.43
68.305,100.49
67.135,100.55
66.55,100.6
66.636,100.63
66.576,100.68
65.275,100.73
62.266,100.8
57.861,100.87
52.838,100.93
49.439,100.98
49.188,101
51.67,101.02
54.982,101.03
57.433,101.04
58.761,101.06
58.791,101.08
57.707,101.07
56.078,101.06
55.193,101.05
55.935,101.04
57.973,101.04
59.611,101.04
60.099,101.05
59.552,101.05
57.652,101.06
55.197,101.06
54.374,101.06
56.549,101.07
60.862,101.09
65.487,101.13
68.289,101.19
68.823,101.25
68.341,101.32
67.836,101.38
66.795,101.44
64.448,101.48
61.175,101.51
59.187,101.54
59.746,101.58
61.332,101.63
62.226,101.67
62.434,101.71
62.661,101.74
63.324,101.77
65.418,101.82
68.526,101.87
70.651,101.91
70.508,101.95
68.583,101.98
66.496,102.01
64.784,102.04
63.739,102.08
63.815,102.13
64.471,102.19
65.287,102.25
66.66,102.31
67.601,102.37
66.934,102.44
64.404,102.49
60.011,102.53
54.451,102.55
49.484,102.54
46.751,102.52
46.203,102.49
47.049,102.47
49.192,102.48
52.624,102.51
56.198,102.54
57.66,102.56
57.231,102.58
56.822,102.59
57.567,102.59
59.204,102.59
60.511,102.62
61.206,102.68
61.248,102.74
60.931,102.8
61.2,102.84
62.043,102.87
63.468,102.88
64.872,102.89
65.843,102.9
66.508,102.93
66.882,102.96
66.389,103.01
64.748,103.07
61.233,103.13
57.001,103.17
54.235,103.19
53.476,103.19
54.047,103.19
55.563,103.18
57.581,103.18
59.523,103.17
60.594,103.18
61.185,103.21
62.518,103.27
64.981,103.35
67.22,103.43
67.774,103.49
66.948,103.54
65.648,103.57
63.776,103.6
62.052,103.64
61.031,103.68
60.959,103.73
62.069,103.76
63.366,103.78
63.63,103.78
62.849,103.78
61.228,103.78
58.902,103.79
56.355,103.82
53.84,103.84
52.047,103.87
52.538,103.88
55.089,103.9
57.899,103.92
59.278,103.93
59.075,103.95
58.307,103.96
57.448,103.95
57.487,103.95
58.111,103.95
59.036,103.96
60.855,103.99
62.931,104.03
63.383,104.08
61.909,104.14
59.618,104.19
56.954,104.24
53.678,104.29
50.365,104.33
47.943,104.35
47.176,104.37
48.114,104.37
50.419,104.36
53.868,104.34
57.947,104.32
61.381,104.3
63.435,104.3
64.258,104.31
64.188,104.35
63.011,104.38
60.786,104.41
57.375,104.43
53.464,104.43
50.571,104.42
48.989,104.4
47.582,104.38
46.956,104.38
48.195,104.39
52.255,104.4
58.256,104.41
63.646,104.42
66.883,104.43
67.599,104.45
66.177,104.49
63.196,104.54
59.317,104.59
54.941,104.64
50.523,104.67
47.197,104.71
46.118,104.73
47.803,104.74
51.226,104.74
55.378,104.73
59.427,104.72
61.904,104.7
62.533,104.7
62.609,104.72
63.555,104.75
65.363,104.79
66.585,104.83
66.363,104.88
65.114,104.94
64.146,104.99
63.812,105.03
63.738,105.05
63.586,105.06
62.743,105.07
61.307,105.1
60.018,105.15
59.524,105.2
59.58,105.24
59.4,105.27
59.279,105.29
59.75,105.31
60.351,105.34
60.158,105.37
59.7,105.41
59.866,105.44
61.416,105.47
64.395,105.49
67.307,105.53
68.725,105.57
68.392,105.62
66.619,105.69
65.238,105.75
65.302,105.81
65.605,105.85
64.6,105.9
62.354,105.97
59.103,106.06
55.1,106.14
50.813,106.2
47.303,106.22
45.979,106.19
47.139,106.11
50.239,106.03
54.791,105.96
59.642,105.92
63.622,105.91
65.768,105.94
66.885,106
68.142,106.05
69.363,106.08
70.671,106.11
71.736,106.14
71.189,106.16
68.61,106.21
65.617,106.27
63.631,106.33
62.526,106.37
62.387,106.41
63.667,106.47
65.972,106.54
68.011,106.62
68.848,106.69
68.605,106.74
66.832,106.78
63.913,106.8
60.667,106.81
58.34,106.81
58.095,106.82
59.909,106.83
62.277,106.83
62.629,106.85
59.91,106.87
55.391,106.9
51.394,106.92
48.87,106.94
48.093,106.95
50.009,106.95
54.645,106.93
60.74,106.92
66.997,106.92
72.626,106.97
76.602,107.04
78.232,107.13
77.117,107.22
73.732,107.3
68.994,107.34
64.693,107.37
62.279,107.38
60.607,107.39
59.171,107.38
58.333,107.38
58.587,107.39
60.086,107.42
61.675,107.47
62.096,107.52
61.218,107.57
60.667,107.63
61.539,107.69
63.368,107.74
64.242,107.79
62.802,107.84
59.922,107.88
57.467,107.9
55.653,107.88
54.256,107.84
53.181,107.79
52.617,107.74
53.632,107.73
57.286,107.74
62.266,107.78
65.757,107.83
66.168,107.88
63.926,107.92
60.537,107.95
58.32,107.96
57.776,107.97
58.083,107.97
59.069,107.99
60.854,108
63.142,108.02
65.428,108.04
67.004,108.08
67.214,108.11
66.273,108.14
65.147,108.17
64.17,108.19
62.822,108.2
60.223,108.21
57.133,108.23
55.429,108.26
55.896,108.3
58.712,108.33
63.534,108.37
68.351,108.42
71.129,108.46
70.902,108.49
67.504,108.53
62.447,108.57
58.477,108.61
56.989,108.64
56.862,108.66
56.736,108.67
56.449,108.68
56.067,108.66
56.723,108.63
58.886,108.6
61.579,108.58
63.821,108.6
64.703,108.67
63.621,108.75
60.645,108.82
57.412,108.86
55.226,108.87
53.116,108.86
49.697,108.86
45.269,108.84
41.498,108.82
39.411,108.79
39.601,108.75
41.257,108.72
42.621,108.69
42.82,108.67
42.595,108.62
43.715,108.56
46.83,108.49
51.23,108.44
56.33,108.42
61.536,108.41
65.752,108.42
67.433,108.46
65.853,108.52
63.095,108.58
62.608,108.64
64.913,108.69
68.175,108.73
71.156,108.77
73.464,108.81
74.904,108.85
74.246,108.9
71.065,108.95
66.222,108.99
61.424,109.03
59.265,109.04
61.342,109.05
66.414,109.07
70.734,109.13
71.815,109.22
70.021,109.33
67.339,109.45
65.906,109.55
65.918,109.62
66.197,109.65
66.154,109.67
64.79,109.7
61.456,109.72
57.544,109.74
55.241,109.75
54.86,109.75
55.342,109.73
56.617,109.7
58.84,109.68
61.262,109.66
63.108,109.67
63.844,109.69
63.771,109.73
63.934,109.78
65.228,109.82
66.993,109.87
68.199,109.92
68.682,109.96
68.079,110
66.566,110.03
64.342,110.04
60.913,110.05
56.656,110.05
53.768,110.07
53.827,110.1
55.705,110.13
57.397,110.16
57.936,110.17
57.519,110.17
56.588,110.16
54.748,110.13
52.017,110.1
49.941,110.07
49.725,110.07
50.889,110.09
52.441,110.13
54.054,110.16
55.539,110.17
56.347,110.16
56.708,110.13
58.172,110.09
61.438,110.06
65.252,110.04
67.337,110.06
67.076,110.1
66.224,110.16
66.209,110.22
66.74,110.27
66.247,110.32
63.022,110.36
58.163,110.4
53.713,110.41
50.492,110.42
48.819,110.4
48.728,110.38
49.54,110.36
51.401,110.36
54.869,110.37
59.208,110.39
63.307,110.42
66.482,110.45
67.787,110.48
66.885,110.5
65.014,110.51
63.129,110.53
61.395,110.56
60.504,110.6
61.061,110.64
61.731,110.68
60.495,110.73
57.566,110.77
54.792,110.8
54.026,110.81
55.123,110.8
55.573,110.79
53.692,110.77
49.295,110.77
43.437,110.77
38.198,110.74
35.498,110.69
36.391,110.61
40.924,110.52
47.516,110.45
54.19,110.4
59.536,110.37
63.176,110.37
65.184,110.39
65.216,110.42
63.534,110.46
62.089,110.49
62.692,110.51
65.614,110.54
69.282,110.58
72.384,110.64
74.121,110.7
74.817,110.77
76.015,110.82
77.61,110.87
78.434,110.94
77.772,111.03
75.212,111.12
72.289,111.2
70.881,111.28
70.551,111.34
70.152,111.38
69.21,111.44
68.584,111.5
69.302,111.58
71.457,111.65
73.325,111.71
72.988,111.74
69.679,111.78
64.249,111.82
58.016,111.87
51.766,111.91
46.673,111.92
44.124,111.9
45.183,111.87
49.572,111.83
55.707,111.79
62.062,111.75
66.932,111.74
68.414,111.76
67.073,111.82
65.726,111.88
65.281,111.94
64.961,111.98
64.012,111.98
62.562,111.98
62.098,111.98
63.416,111.99
65.341,112
67.208,112.02
68.359,112.05
68.607,112.11
67.747,112.17
65.961,112.22
64.176,112.27
62.951,112.32
61.829,112.37
60.363,112.4
59.253,112.42
58.53,112.41
58.472,112.39
59.705,112.38
61.925,112.38
63.959,112.38
65.114,112.39
66.272,112.4
68.458,112.4
70.466,112.42
